Date,Open,High,Low,Close,Adj Close,Volume
11/11/2015,209.5,210.940002,207.850006,209.660004,209.660004,98200
11/12/2015,209.470001,210.279999,205.559998,205.770004,205.770004,188200
11/13/2015,204.970001,205.160004,201.259995,201.899994,201.899994,206600
11/16/2015,201.419998,212.330002,201.419998,209.570007,209.570007,216200
11/17/2015,210.710007,215.119995,210.009995,210.410004,210.410004,113700
11/18/2015,211.410004,214.050003,208.429993,213.399994,213.399994,102600
11/19/2015,214.259995,214.830002,211.580002,212.850006,212.850006,91400
11/20/2015,214.470001,217.100006,212.139999,212.360001,212.360001,92400
11/23/2015,213,214.899994,212.839996,213.699997,213.699997,110700
11/24/2015,211.949997,218.800003,210.470001,215.389999,215.389999,127100
11/25/2015,216.470001,217.419998,212.479996,212.919998,212.919998,80100
11/27/2015,213.029999,219.649994,212.169998,218.490005,218.490005,51000
11/30/2015,217.869995,221.350006,213.25,213.619995,213.619995,96100
12/1/2015,214.100006,216,212.059998,214.720001,214.720001,169500
12/2/2015,215,215.729996,213.509995,214.429993,214.429993,103900
12/3/2015,215.089996,215.850006,207.5,207.529999,207.529999,93900
12/4/2015,208.75,216.440002,207.669998,212.850006,212.850006,94200
12/7/2015,212.899994,216.440002,211.210007,214,214,143500
12/8/2015,212.570007,221.5,211.960007,220.410004,220.410004,151100
12/9/2015,220.240005,222.570007,214.350006,214.600006,214.600006,135400
12/10/2015,214.350006,221,213.550003,217.710007,217.710007,136600
12/11/2015,215.580002,219.559998,212.610001,213.619995,213.619995,124100
12/14/2015,213.669998,215.75,203.949997,206.539993,206.539993,208500
12/15/2015,207.880005,208.440002,203.490005,205.490005,205.490005,113700
12/16/2015,206.800003,208.529999,202,207.759995,207.759995,204400
12/17/2015,208.460007,208.940002,206.279999,207.350006,207.350006,105800
12/18/2015,206.210007,207.259995,204.089996,205.240005,205.240005,363300
12/21/2015,207.779999,207.779999,203.699997,204.339996,204.339996,112100
12/22/2015,204.759995,206.550003,203,206.110001,206.110001,142200
12/23/2015,205.960007,207.089996,203,203.830002,203.830002,113000
12/24/2015,203,206.210007,203,205.399994,205.399994,70300
